supermarket,no_of_items,variation,total,paid,change,type,food,snack,beverage,consumables,high_end,asset,fixed_asset,date,mall,time,time_type,type_market,location,loc_category,day,day_type,24hr,day.1,month,year,Category,Subcategory,Quantity,Unit Price,Discount,Order ID,Customer ID,Order Date,Sales,Profit,Country,Region,County,Branch
Naivas,1,1,90,200,180,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,18:58:00,evening,chain,cbd,mid,Friday,weekday,no,9,6,2017,cleaning,Bathroom cleaner,7,76.08,0.27,ORD_8625,CUST_2740,2023-05-27 00:00:00,532.56,388.77,Kenya,Western Region,Kisumu,Naivas Mega City Foodmarket
Naivas,4,3,315,315,0,cash,yes,no,no,yes,no,yes,no,2017-06-09 00:00:00,no,20:00:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017,beverage,Wine,1,17.92,0.21,ORD_3143,CUST_7643,2023-03-05 00:00:00,17.92,14.16,Kenya,Western Region,Kisumu,Naivas Kisumu CBD
Naivas,1,1,29,200,171,cash,no,no,no,yes,no,no,no,2017-06-09 00:00:00,no,14:34:00,afternoon,chain,cbd,mid,Friday,weekday,no,9,6,2017,food additives,Soy sauce,3,54.19,0.15,ORD_9029,CUST_6862,2023-05-16 00:00:00,162.57,138.18,Kenya,Western Region,Kisumu,Naivas Simba Foodmarket
Naivas,1,1,60,100,40,cash,yes,no,no,no,no,no,no,2017-06-09 00:00:00,no,19:23:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017,beauty & cosmetics,Foundation,7,14.27,0.07,ORD_6245,CUST_5967,2023-07-05 00:00:00,99.89,92.9,Kenya,Western Region,Kisumu,Naivas Mega City Foodmarket
Naivas,3,3,95,500,405,cash,no,yes,yes,no,no,no,no,2017-06-09 00:00:00,no,15:07:00,afternoon,chain,cbd,mid,Friday,weekday,no,9,6,2017,fats and oils,Avocado oil,5,55.78,0.14,ORD_3186,CUST_2426,2023-10-17 00:00:00,278.9,239.85,Kenya,Western Region,Kisumu,Naivas Kisumu CBD
Naivas,2,2,113,500,387,cash,yes,yes,no,no,no,no,no,2017-06-09 00:00:00,no,21:28:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017,fats and oils,Olive oil,8,10.89,0.2,ORD_7244,CUST_4050,2023-06-08 00:00:00,87.12,69.7,Kenya,Western Region,Kisumu,Naivas Simba Foodmarket
Naivas,2,2,360,500,140,cash,no,yes,no,no,yes,no,no,2017-01-19 00:00:00,no,23:24:00,night,chain,cbd,mid,Thursday,weekday,yes,19,1,2017,vegetables,Root vegetables,6,7.83,0.13,ORD_5107,CUST_9720,2023-10-22 00:00:00,46.98,40.87,Kenya,Western Region,Kisumu,Naivas Mega City Foodmarket
Naivas,3,2,273,280,7,cash,yes,yes,no,no,no,no,no,2017-05-23 00:00:00,yes,20:13:00,night,chain,junction,mid,Tuesday,weekday,no,23,5,2017,cleaning,Dishwashing liquid,4,67.7,0.29,ORD_7338,CUST_8548,2023-10-04 00:00:00,270.8,192.27,Kenya,Western Region,Kisumu,Naivas Kisumu CBD
Naivas,1,1,90,100,10,cash,yes,no,no,no,no,no,no,2017-06-24 00:00:00,no,11:00:00,morning,small,saika,mid,saturday,weekend,no,24,6,2017,stationery,Paper clips,4,85.47,0.24,ORD_4704,CUST_6921,2023-11-06 00:00:00,341.88,259.83,Kenya,Western Region,Kisumu,Naivas Simba Foodmarket
Naivas,1,1,24,30,6,cash,no,no,yes,no,no,no,no,2017-06-18 00:00:00,no,17:36:00,evening,chain,cbd,mid,Sunday,weekend,no,18,6,2017,fats and oils,Palm oil,5,6.44,0.28,ORD_9871,CUST_4121,2023-03-28 00:00:00,32.2,23.18,Kenya,Western Region,Kisumu,Naivas Mega City Foodmarket
Naivas,1,1,55,55,0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,15:39:00,afternoon,chain,cbd,mid,Tuesday,weekday,yes,23,5,2017,stationery,Folders,3,92.49,0.23,ORD_5893,CUST_7533,2023-07-19 00:00:00,277.47,213.65,Kenya,Western Region,Kisumu,Naivas Kisumu CBD
Naivas,1,1,55,60,5,cash,no,no,yes,no,no,no,no,2017-05-24 00:00:00,no,21:28:00,night,chain,cbd,mid,Wednesday,weekday,yes,24,5,2017,cleaning,Floor cleaner,4,55.36,0.21,ORD_4144,CUST_4644,2023-11-22 00:00:00,221.44,174.94,Kenya,Western Region,Kisumu,Naivas Simba Foodmarket
Naivas,2,2,150,150,0,cash,yes,no,no,no,yes,no,no,2017-05-23 00:00:00,yes,14:19:00,afternoon,chain,adlife,high,Tuesday,weekday,no,23,5,2017,beverage,Soft drinks,2,86.72,0.26,ORD_5735,CUST_5451,2023-12-02 00:00:00,173.44,128.35,Kenya,Western Region,Kisumu,Naivas Mega City Foodmarket
Naivas,1,1,60,100,40,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,20:15:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beverage,Soft drinks,7,64.19,0.25,ORD_3085,CUST_7906,2023-05-20 00:00:00,449.33,337,Kenya,Western Region,Kisumu,Naivas Kisumu CBD
Naivas,1,1,340,1000,660,cash,yes,no,no,no,no,no,no,2017-06-30 00:00:00,no,16:41:00,evening,chain,cbd,mid,Friday,weekday,yes,30,6,2017,beverage,Beer,8,38.91,0.01,ORD_4174,CUST_6029,2023-10-07 00:00:00,311.28,308.17,Kenya,Western Region,Kisumu,Naivas Simba Foodmarket
Naivas,1,1,32,1000,968,cash,no,no,yes,no,no,no,no,2017-05-24 00:00:00,no,21:58:00,night,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,beverage,Spirits,7,59.72,0.13,ORD_9110,CUST_4479,2023-04-05 00:00:00,418.04,363.69,Kenya,Western Region,Kisumu,Naivas Mega City Foodmarket
Naivas,13,3,2657,3000,343,cash,yes,yes,no,no,yes,no,no,2017-01-19 00:00:00,yes,20:51:00,night,chain,junction,mid,Thursday,weekday,no,19,1,2017,food additives,Vanilla essence,6,57.4,0.27,ORD_4052,CUST_8249,2023-09-04 00:00:00,344.4,251.41,Kenya,Western Region,Kisumu,Naivas Kisumu CBD
Naivas,17,5,2806,3000,194,cash,yes,yes,yes,yes,yes,no,no,2017-05-23 00:00:00,no,14:09:00,afternoon,chain,ruaraka,mid,Tuesday,weekday,no,23,5,2017,food additives,Baking powder,8,77.05,0.22,ORD_2913,CUST_9852,2023-09-06 00:00:00,616.4,480.79,Kenya,Western Region,Kisumu,Naivas Simba Foodmarket
Naivas,2,2,220,250,30,cash,yes,no,yes,no,no,no,no,2017-06-18 00:00:00,no,14:54:00,afternoon,chain,eastlands,mid,Sunday,weekend,no,18,6,2017,fats and oils,Olive oil,1,84.96,0.09,ORD_3539,CUST_2711,2023-05-18 00:00:00,84.96,77.31,Kenya,Western Region,Kisumu,Naivas Mega City Foodmarket
Naivas,3,2,129,150,21,cash,yes,no,no,no,no,yes,no,2017-06-16 00:00:00,no,04:17:00,morning,chain,cbd,mid,Friday,weekday,yes,16,6,2017,fats and oils,Avocado oil,4,64.85,0.19,ORD_9165,CUST_4359,2023-02-12 00:00:00,259.4,210.11,Kenya,Western Region,Kisumu,Naivas Kisumu CBD
Naivas,3,1,777,1000,223,cash,yes,no,no,no,no,no,no,2017-05-26 00:00:00,yes,20:46:00,night,chain,karen,high,Friday,weekday,no,26,5,2017,beauty & cosmetics,Foundation,5,26.27,0.27,ORD_5859,CUST_6154,2023-06-18 00:00:00,131.35,95.89,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,55,100,45,cash,no,no,yes,no,no,no,no,2017-05-24 00:00:00,no,13:00:00,afternoon,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,cleaning,Dishwashing liquid,4,10.5,0.1,ORD_6326,CUST_6113,2023-03-23 00:00:00,42,37.8,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,2,1,97,100,3,cash,no,no,yes,no,no,no,no,2017-05-24 00:00:00,no,07:06:00,morning,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,fats and oils,Butter,2,94.88,0.03,ORD_4093,CUST_1724,2023-04-19 00:00:00,189.76,184.07,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,59,50,1,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,20:22:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Ginger powder,5,52.12,0.29,ORD_5154,CUST_4371,2023-06-06 00:00:00,260.6,185.03,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,60,200,140,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,19:28:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,vegetables,Gourds,3,86.13,0.26,ORD_1065,CUST_2624,2023-02-13 00:00:00,258.39,191.21,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,90,100,10,cash,yes,no,no,no,no,no,no,2017-05-19 00:00:00,no,15:22:00,afternoon,chain,umoja,mid,Friday,weekday,no,19,5,2017,beverage,Juices,9,79.81,0.07,ORD_8593,CUST_2291,2023-02-06 00:00:00,718.29,668.01,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,60,100,40,cash,no,no,yes,no,no,no,no,2017-05-24 00:00:00,no,21:48:00,night,chain,cbd,mid,Wednesday,weekday,yes,24,5,2017,food additives,Soy sauce,6,10.31,0.14,ORD_8164,CUST_5626,2023-11-26 00:00:00,61.86,53.2,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,2,2,140,200,60,cash,no,no,yes,yes,no,no,no,2017-05-23 00:00:00,no,17:42:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Popcorn,2,34.97,0.1,ORD_1988,CUST_7446,2023-11-09 00:00:00,69.94,62.95,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,25,30,5,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,15:52:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Pencils,9,66.06,0.08,ORD_7645,CUST_6929,2023-05-03 00:00:00,594.54,546.98,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,4,2,205,300,95,cash,yes,yes,no,no,no,no,no,2017-05-23 00:00:00,no,12:14:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Pens,2,54.64,0.16,ORD_9899,CUST_5509,2023-11-22 00:00:00,109.28,91.8,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,25,50,25,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,15:28:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Avocado oil,9,82.38,0.17,ORD_8319,CUST_3441,2023-02-23 00:00:00,741.42,615.38,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,60,60,0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,08:12:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beverage,Energy drinks,3,23.69,0.3,ORD_6005,CUST_6302,2023-07-23 00:00:00,71.07,49.75,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,50,50,0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,08:09:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,vegetables,Peppers,1,16.14,0.04,ORD_1197,CUST_4575,2023-04-24 00:00:00,16.14,15.49,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,25,40,15,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,15:09:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,All-purpose cleaner,3,33.63,0.2,ORD_9212,CUST_4924,2023-12-20 00:00:00,100.89,80.71,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,3,2,290,300,10,cash,yes,no,no,yes,no,no,no,2017-05-23 00:00:00,no,16:53:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Vanilla essence,2,75.05,0.25,ORD_2045,CUST_7824,2023-01-21 00:00:00,150.1,112.57,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,50,100,50,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,13:39:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Notebooks,5,83.69,0.25,ORD_4343,CUST_5872,2023-08-28 00:00:00,418.45,313.84,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,35,100,65,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,13:44:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Cookies,3,42.91,0.01,ORD_5552,CUST_4842,2023-03-24 00:00:00,128.73,127.44,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,100,100,0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,13:28:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Olive oil,1,39.62,0.11,ORD_6148,CUST_7727,2023-05-11 00:00:00,39.62,35.26,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,40,40,0,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,12:56:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,vegetables,Leafy greens,7,18.22,0.28,ORD_8236,CUST_6070,2023-01-14 00:00:00,127.54,91.83,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,2,1,80,500,420,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,15:41:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Folders,2,67.04,0.07,ORD_3326,CUST_4137,2023-09-14 00:00:00,134.08,124.69,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,270,1000,730,cash,yes,no,no,no,no,no,no,2017-05-24 00:00:00,no,09:42:00,morning,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,fats and oils,Palm oil,4,46.17,0.23,ORD_8202,CUST_4815,2023-10-28 00:00:00,184.68,142.2,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,14,5,2183,2183,0,card,yes,yes,yes,no,yes,yes,no,2017-01-15 00:00:00,no,18:09:00,evening,chain,mega,mid,Sunday,weekend,no,15,1,2017,beauty & cosmetics,Moisturizers,7,5.57,0.16,ORD_9023,CUST_7724,2023-12-03 00:00:00,38.99,32.75,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,2,1,447,1000,583,cash,no,no,no,no,no,yes,no,2017-05-24 00:00:00,no,20:21:00,night,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,beverage,Plant-based milk,1,73.8,0.07,ORD_2277,CUST_1994,2023-08-14 00:00:00,73.8,68.63,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,15,100,85,cash,no,no,no,no,no,yes,no,2017-05-24 00:00:00,no,14:09:00,afternoon,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,stationery,Notebooks,1,70.91,0.03,ORD_5523,CUST_3636,2023-01-19 00:00:00,70.91,68.78,Kenya,Western Region,Bungoma,Naivas Bungoma
Naivas,1,1,90,90,0,cash,yes,no,no,no,no,no,no,2017-05-25 00:00:00,no,20:21:00,night,chain,cbd,mid,Thursday,weekday,no,25,5,2017,beauty & cosmetics,Perfume,9,50.34,0.21,ORD_2332,CUST_5542,2023-08-05 00:00:00,453.06,357.92,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,2,3,155,200,45,cash,no,yes,no,no,yes,yes,no,2017-05-20 00:00:00,no,16:11:00,evening,chain,umoja,mid,saturday,weekend,no,20,5,2017,snacks,Candy,2,20.29,0.1,ORD_4606,CUST_2465,2023-10-14 00:00:00,40.58,36.52,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,1,1,65,100,35,cash,yes,no,no,no,no,no,no,2017-07-02 00:00:00,yes,15:47:00,afternoon,chain,junction,mid,Sunday,weekend,no,2,7,2017,food additives,Mustard,8,63.95,0.28,ORD_1370,CUST_6313,2023-04-04 00:00:00,511.6,368.35,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
Naivas,2,1,120,200,80,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,17:36:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Coconut oil,5,32.28,0.02,ORD_9351,CUST_7299,2023-10-10 00:00:00,161.4,158.17,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,2,1,455,500,5,cash,yes,no,no,no,no,no,no,2015-05-24 00:00:00,no,12:56:00,afternoon,chain,cbd,mid,Wednesday,weekday,no,24,5,2015,vegetables,Peppers,9,94.07,0.17,ORD_4226,CUST_1354,2023-06-13 00:00:00,846.63,702.7,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,2,2,160,160,0,cash,no,no,yes,no,no,yes,no,2017-07-02 00:00:00,yes,17:15:00,evening,chain,junction,mid,Sunday,weekend,no,2,7,2017,snacks,Fruit snacks,2,85.46,0.2,ORD_2941,CUST_2881,2023-12-24 00:00:00,170.92,136.74,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
Naivas,1,1,100,500,400,cash,yes,no,no,no,no,no,no,2017-06-23 00:00:00,no,17:56:00,evening,chain,cbd,mid,Friday,weekday,no,23,6,2017,beauty & cosmetics,Perfume,7,37.49,0.18,ORD_1599,CUST_4803,2023-11-06 00:00:00,262.43,215.19,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,1,1,210,1000,790,cash,no,no,yes,no,no,no,no,2017-06-24 00:00:00,no,18:53:00,evening,chain,karen,high,saturday,weekend,no,24,6,2017,snacks,Chips,3,62.63,0.06,ORD_5637,CUST_2181,2023-07-20 00:00:00,187.89,176.62,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,1,1,230,250,20,cash,no,yes,no,no,no,no,no,2017-06-25 00:00:00,no,20:14:00,night,small,cbd,mid,Sunday,weekend,no,25,6,2017,food additives,Vinegar,4,24.72,0.23,ORD_5502,CUST_7309,2023-12-14 00:00:00,98.88,76.14,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
Naivas,3,1,381,1000,619,cash,yes,no,no,no,no,no,no,2017-08-28 00:00:00,yes,21:06:00,night,chain,junction,mid,Monday,weekday,no,28,8,2017,beauty & cosmetics,Sunscreen,6,84.18,0.16,ORD_9378,CUST_2518,2023-02-02 00:00:00,505.08,424.27,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,2,1,130,200,70,cash,yes,no,no,no,no,no,no,2017-05-29 00:00:00,no,19:25:00,night,small,kangundo road,mid,Monday,weekday,no,29,5,2017,cleaning,Bathroom cleaner,7,88.18,0.05,ORD_2727,CUST_9165,2023-07-26 00:00:00,617.26,586.4,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,1,1,1250,1250,0,mpesa,no,no,no,yes,no,no,no,2017-08-28 00:00:00,yes,21:03:00,night,chain,junction,mid,Monday,weekday,no,28,8,2017,stationery,Envelopes,9,26.66,0.23,ORD_8721,CUST_5084,2023-10-28 00:00:00,239.94,184.75,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
Naivas,2,1,100,500,400,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,07:56:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Baking powder,3,9.36,0.27,ORD_6220,CUST_2928,2023-02-10 00:00:00,28.08,20.5,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,3,2,200,500,300,cash,yes,yes,no,no,no,no,no,2017-05-23 00:00:00,no,07:28:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beauty & cosmetics,Lipstick,1,47.22,0.22,ORD_2736,CUST_1850,2023-03-19 00:00:00,47.22,36.83,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,1,1,80,100,20,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,07:32:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Cookies,5,26.12,0.25,ORD_3478,CUST_7140,2023-07-19 00:00:00,130.6,97.95,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
Naivas,2,2,143,200,57,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,07:32:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Crackers,7,24.93,0.14,ORD_8351,CUST_8482,2023-04-28 00:00:00,174.51,150.08,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,1,1,115,150,35,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,06:46:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Ghee,8,32.1,0.01,ORD_1964,CUST_3457,2023-12-18 00:00:00,256.8,254.23,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,1,1,40,100,60,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,06:37:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Avocado oil,2,70.05,0.29,ORD_1418,CUST_9893,2023-09-14 00:00:00,140.1,99.47,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
Naivas,1,1,60,100,40,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,07:28:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,Laundry detergent,3,38.24,0.01,ORD_8928,CUST_7508,2023-04-07 00:00:00,114.72,113.57,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,3,1,175,1000,825,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,05:30:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Curry powder,6,92.01,0.27,ORD_7872,CUST_2050,2023-01-05 00:00:00,552.06,403,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,2,1,145,150,5,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,04:10:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Pretzels,8,94.11,0.12,ORD_8273,CUST_7265,2023-05-10 00:00:00,752.88,662.53,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
Naivas,1,1,80,100,20,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,05:23:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beverage,Energy drinks,9,81.74,0.17,ORD_6070,CUST_1624,2023-02-01 00:00:00,735.66,610.6,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,3,2,105.25,200,94.75,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,05:48:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beauty & cosmetics,Face wash,1,66.52,0.03,ORD_4150,CUST_7997,2023-02-18 00:00:00,66.52,64.52,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,1,1,60,200,140,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,06:07:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,Laundry detergent,5,43.82,0.21,ORD_1900,CUST_1922,2023-04-01 00:00:00,219.1,173.09,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
Naivas,1,1,60,100,40,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,05:54:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Fruit snacks,9,50.63,0.08,ORD_1394,CUST_2389,2023-09-08 00:00:00,455.67,419.22,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,4,3,129,150,21,cash,yes,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,06:25:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Pencils,1,77.54,0.01,ORD_3196,CUST_7401,2023-11-12 00:00:00,77.54,76.76,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,1,1,60,100,40,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,12:04:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Granola bars,1,34.93,0.13,ORD_3611,CUST_5704,2023-06-11 00:00:00,34.93,30.39,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
Naivas,1,1,80,100,20,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,21:04:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,Floor cleaner,2,9.66,0.15,ORD_5379,CUST_6268,2023-03-17 00:00:00,19.32,16.42,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,1,1,40,60,10,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,08:26:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Fruit snacks,9,89.54,0.12,ORD_5859,CUST_6475,2023-05-16 00:00:00,805.86,709.16,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,2,2,121.6,200,78.4,cash,yes,no,yes,no,no,no,no,2017-05-23 00:00:00,no,08:23:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Soy sauce,9,62,0.24,ORD_5970,CUST_7657,2023-05-20 00:00:00,558,424.08,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
Naivas,1,1,80,100,20,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,20:40:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,vegetables,Root vegetables,7,69.03,0.15,ORD_1735,CUST_3207,2023-12-15 00:00:00,483.21,410.73,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,1,1,100,100,0,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,15:03:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beauty & cosmetics,Nail polish,6,96.56,0.22,ORD_8465,CUST_1931,2023-07-09 00:00:00,579.36,451.9,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,1,1,74.2,75,0.8,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,06:08:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Baking powder,5,70.56,0.19,ORD_9985,CUST_6330,2023-11-04 00:00:00,352.8,285.77,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
Naivas,3,2,253,500,247,cash,yes,no,no,yes,no,no,no,2017-05-23 00:00:00,no,20:39:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Olive oil,6,56.11,0.19,ORD_2198,CUST_5960,2023-01-20 00:00:00,336.66,272.69,Kenya,Northern Region,Eldoret,Naivas Eldoret Zion
Naivas,1,1,56.4,100,43.6,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,06:52:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Nuts,6,20.79,0.25,ORD_9610,CUST_4560,2023-07-21 00:00:00,124.74,93.56,Kenya,Northern Region,Eldoret,Naivas Eldoret Referral
Naivas,2,2,128.6,200,71.4,cash,yes,no,yes,no,no,no,no,2017-05-23 00:00:00,no,06:19:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beverage,Coffee,5,96.42,0.19,ORD_9605,CUST_3193,2023-03-02 00:00:00,482.1,390.5,Kenya,Northern Region,Eldoret,Naivas Eldoret Sokoni
